Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,High Score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
10000,0.6348564,14.423913043478262,-0.36465994,-0.9122670713048544,-0.9122670713048544,12.0,0.13034512,0.06305399,0.0002999691,1.0
20000,0.39165694,36.2593984962406,-0.74947584,-0.9128301781584631,-0.9128301781584631,None,0.016420763,0.06673436,0.00029991288,1.0
30000,0.20080031,71.86923076923077,-0.6483424,-0.9146153764655957,-0.9146153764655957,None,0.014506389,0.068490095,0.00029985092,1.0
40000,0.09282467,105.0989010989011,-0.5631798,-0.9219780159848077,-0.9219780159848077,None,0.013357651,0.071667954,0.00029978857,1.0
50000,0.058608085,120.375,-0.54199684,-0.9320987594532378,-0.9320987594532378,None,0.0117338,0.07187276,0.00029973162,1.0
60000,0.051956445,166.24074074074073,-0.46950027,-0.9037735800979272,-0.9037735800979272,None,0.013742839,0.0702126,0.00029967463,1.0
70000,0.048591726,223.375,-0.37927687,-0.8183673399747634,-0.8183673399747634,None,0.0152603,0.07045306,0.00029961223,1.0
80000,0.04418652,184.64102564102564,-0.3337362,-0.8564102473931435,-0.8564102473931435,None,0.014388855,0.06447464,0.0002995493,1.0
90000,0.03753267,287.68,-0.24115658,-0.74799998909235,-0.74799998909235,15.0,0.011709949,0.070532136,0.000299487,1.0
100000,0.037200365,629.6923076923077,-0.14186473,-0.3384615217263882,-0.3384615217263882,22.0,0.0054901727,0.06696598,0.00029943069,1.0
110000,0.034787238,695.6923076923077,-0.081732236,-0.19230766995595053,-0.19230766995595053,26.0,0.010827534,0.06794329,0.00029937498,1.0
120000,0.03666318,1146.5,-0.033705644,0.3250000337138772,0.3250000337138772,30.0,0.0054253517,0.065364294,0.000299312,1.0
130000,0.03297048,719.3076923076923,-0.0132761225,-0.19230767167531526,-0.19230767167531526,None,0.009172995,0.07063372,0.00029924954,1.0
140000,0.033957534,880.4545454545455,0.0014226382,2.302906729958274e-08,2.302906729958274e-08,None,0.0069087036,0.06874818,0.00029918668,1.0
150000,0.036861572,694.8,0.009911217,-0.289999982714653,-0.289999982714653,36.0,0.008150554,0.06574184,0.00029913045,1.0
160000,0.031354632,948.0,0.011336913,0.05000002682209015,0.05000002682209015,42.0,0.0032608535,0.06833915,0.0002990737,1.0
170000,0.03224197,1434.111111111111,0.029152388,0.6777778151962492,0.6777778151962492,50.0,0.006741376,0.06731665,0.00029901086,1.0
180000,0.031235442,1189.0,0.04672515,0.30000003054738045,0.30000003054738045,57.0,0.0026127524,0.06517853,0.00029894809,1.0
190000,0.031387277,1547.8333333333333,0.069798246,0.7833333673576514,0.7833333673576514,64.0,0.003272689,0.07141045,0.0002988912,1.0
200000,0.033563785,1871.7142857142858,0.06568398,1.1714286133646965,1.1714286133646965,72.0,0.007524582,0.07700548,0.0002988347,1.0
210000,0.03334587,1404.125,0.058269076,0.5875000292435288,0.5875000292435288,None,0.006317778,0.06163106,0.00029877195,1.0
220000,0.030768363,2003.2,0.04228762,1.2800000339746476,1.2800000339746476,None,0.005162822,0.0710158,0.0002987094,1.0
230000,0.03252161,1250.5,0.06406849,-0.03333331892887751,-0.03333331892887751,None,0.001541857,0.067281485,0.00029864657,1.0
240000,0.030544363,1526.6153846153845,0.0318314,0.8214286001665252,0.8214286001665252,None,0.0131092975,0.072371185,0.0002985904,1.0
250000,0.030309107,674.0,0.036774892,-0.19999996572732925,-0.19999996572732925,77.0,0.0019121341,0.062152095,0.00029853324,1.0
260000,0.030748291,4943.0,0.07359648,5.200000114738941,5.200000114738941,85.0,0.0008225994,0.078828916,0.00029846962,1.0
270000,0.029350098,1635.6,0.083130464,0.7800000309944153,0.7800000309944153,92.0,0.0041947532,0.06514586,0.00029840646,1.0
280000,0.031661358,2042.6666666666667,0.082148045,1.3666667093833287,1.3666667093833287,99.0,0.0024561863,0.06832266,0.00029834974,1.0
290000,0.030294234,1996.6,0.081320256,1.3200000390410422,1.3200000390410422,106.0,0.0036055674,0.06828258,0.0002982927,1.0
300000,0.03197888,2133.0,0.09284153,1.4333333844939868,1.4333333844939868,114.0,0.0030831827,0.06718489,0.00029822916,1.0
310000,0.032638814,1362.0,0.09195934,0.5000000223517418,0.5000000223517418,121.0,0.0021599564,0.06803994,0.00029816612,1.0
320000,0.028370084,3187.25,0.08820071,2.75000006146729,2.75000006146729,129.0,0.005048691,0.06866535,0.0002981095,1.0
330000,0.02990161,None,0.094758466,None,None,138.0,7.4663534e-05,0.071694836,0.00029805247,1.0
340000,0.030615335,2638.0,0.1066978,2.100000061094761,2.100000061094761,146.0,0.0017798556,0.06748033,0.0002979893,1.0
350000,0.029103221,2830.6666666666665,0.09095414,2.233333388964335,2.233333388964335,154.0,0.0041421815,0.06790705,0.00029792637,1.0
360000,0.03118903,1265.0,0.09276427,0.5000000223517418,0.5000000223517418,161.0,0.0014802507,0.071772344,0.00029786967,1.0
370000,0.030808352,None,0.10316389,None,None,169.0,6.911367e-05,0.06863649,0.00029781266,1.0
380000,0.02820326,14190.0,0.10789201,16.30000028014183,16.30000028014183,173.0,0.0010144708,0.065155864,0.00029774936,1.0
390000,0.029286133,6147.5,0.108247235,10.40000019222498,10.40000019222498,None,0.0009459796,0.06485985,0.00029768614,1.0
400000,0.029187892,None,0.10125063,2.1000000461935997,2.1000000461935997,None,0.0013541939,0.069852926,0.00029762933,1.0
410000,0.030334683,5678.0,0.10714017,5.800000123679638,5.800000123679638,None,0.00085573347,0.06704984,0.00029757206,1.0
420000,0.024210265,4134.166666666667,0.077697076,3.8000000715255737,3.8000000715255737,None,0.006369567,0.06362956,0.00029750902,1.0
430000,0.029651845,3992.5,0.082338385,3.8500000834465027,3.8500000834465027,None,0.0018199908,0.06786995,0.00029744598,1.0
440000,0.02788059,5651.714285714285,0.09161414,5.671428680419922,5.671428680419922,None,0.0061950088,0.0656588,0.0002973893,1.0
450000,0.02872416,1369.5,0.07675077,0.4500000327825546,0.4500000327825546,None,0.0027329354,0.06925568,0.0002973324,1.0
460000,0.030809823,1096.0,0.08486658,0.20000001788139343,0.20000001788139343,None,0.0007873267,0.067275524,0.00029726888,1.0
470000,0.033015583,3527.0,0.10096279,3.1000000834465027,3.1000000834465027,None,0.000642455,0.06559789,0.00029720544,1.0
480000,0.027743472,None,0.112536415,None,None,None,5.7457524e-05,0.06788037,0.00029714845,1.0
490000,0.029171716,3943.0,0.11429652,3.9000000953674316,3.9000000953674316,None,0.0010148267,0.06732593,0.00029709152,1.0
500000,0.027127052,None,0.10843003,None,None,175.0,7.5163814e-05,0.0690106,0.0002970282,1.0
510000,0.03141437,None,0.11277523,None,None,183.0,6.302292e-05,0.068864144,0.00029697118,1.0
520000,0.026414536,4940.0,0.11394242,5.000000089406967,5.000000089406967,190.0,0.00094844477,0.06987164,0.00029691405,1.0
530000,0.028543774,None,0.11818189,None,None,197.0,5.5757177e-05,0.06634936,0.00029685005,1.0
540000,0.02666299,7957.25,0.11797695,8.475000152364373,8.475000152364373,206.0,0.0039293147,0.067910604,0.0002967863,1.0
550000,0.028957883,None,0.10223466,None,None,213.0,0.00010449127,0.06399928,0.00029672933,1.0
560000,0.026958138,None,0.11007553,None,None,221.0,5.1509793e-05,0.06839151,0.00029667202,1.0
570000,0.028337296,7867.0,0.11415347,8.900000169873238,8.900000169873238,229.0,0.0010027422,0.07515313,0.0002966087,1.0
580000,0.028377859,10270.0,0.11333597,11.200000181794167,11.200000181794167,237.0,0.0011727834,0.06418373,0.0002965454,1.0
590000,0.026793959,9860.0,0.1100408,11.100000195205212,11.100000195205212,242.0,0.0035839258,0.06807338,0.00029648855,1.0
600000,0.026946373,9882.5,0.09750012,10.450000181794167,10.450000181794167,None,0.0019440157,0.06624811,0.00029643177,1.0
610000,0.028005736,462.0,0.10740557,-0.3999999687075615,-0.3999999687075615,None,0.0008511393,0.066737995,0.00029636855,1.0
620000,0.030483047,None,0.113745965,None,None,None,5.1440642e-05,0.07523073,0.00029631122,1.0
630000,0.031072,None,0.119148545,None,None,None,5.7005847e-05,0.065556765,0.00029625362,1.0
640000,0.0267963,11135.0,0.11217701,13.100000254809856,13.100000254809856,None,0.0009949587,0.07255971,0.00029618986,1.0
650000,0.026417289,3991.3333333333335,0.108743034,6.900000117719173,6.900000117719173,249.0,0.0012639815,0.06571236,0.00029612618,1.0
660000,0.02853845,None,0.09938801,2.500000074505806,2.500000074505806,256.0,0.0022890214,0.067145884,0.00029606937,1.0
670000,0.031104816,8060.0,0.10181711,8.600000187754631,8.600000187754631,264.0,0.0009621461,0.06831084,0.00029601174,1.0
680000,0.029557647,None,0.10492475,None,None,272.0,6.1878905e-05,0.06590476,0.00029594792,1.0
690000,0.028475622,2459.6666666666665,0.09202029,1.9333333919445674,1.9333333919445674,279.0,0.0035730328,0.06761619,0.00029589082,1.0
700000,0.026982341,668.0,0.096129835,-0.09999996423721313,-0.09999996423721313,287.0,0.0009423569,0.067436844,0.0002958338,1.0
710000,0.027576163,7341.0,0.104999125,8.300000160932541,8.300000160932541,294.0,0.0009811687,0.0680828,0.00029577056,1.0
720000,0.026590938,None,0.10552292,None,None,302.0,5.1396695e-05,0.06528816,0.00029570697,1.0
